CHR,P
10,0.215
10,0.175
10,0.108
10,0.09
10,0.489
10,0.432
10,0.581
10,0.075
10,0.179
10,1.055
10,0.028
10,0.764
10,0.014
10,1.124
10,0.73
10,0.721
10,-0.0
12,0.144
10,0.196
10,0.24
10,0.303
10,0.043
10,0.204
10,0.401
10,0.162
10,1.062
10,0.234
10,0.34
10,0.24
10,0.198
10,0.181
10,0.326
10,0.714
10,0.531
10,0.459
10,-0.0
10,0.163
10,0.772
8,0.615
10,0.416
10,1.852
10,0.241
10,0.327
18,0.851
10,0.794
10,0.457
9,0.164
10,0.395
10,0.074
10,0.24
10,0.201
10,0.076
10,0.497
10,0.091
10,0.262
10,0.162
11,0.234
10,0.969
10,1.102
10,0.042
10,0.913
8,0.66
10,0.014
10,0.399
10,0.059
10,0.125
10,0.402
10,0.288
10,0.029
10,0.164
10,0.225
10,0.478
19,1.05
10,0.165
10,0.379
10,1.772
10,1.021
10,0.165
10,0.916
10,0.303
10,0.014
10,0.029
10,0.4
10,1.194
10,0.327
10,0.029
10,0.059
10,0.264
11,0.403
10,0.09
10,0.358
10,0.819
10,0.268
10,0.335
10,0.376
10,0.605
10,0.162
10,0.513
1,0.144
6,0.874
10,1.428
10,0.238
10,0.061
10,1.234
10,1.371
10,0.747
10,0.419
10,0.043
11,0.354
11,0.014
11,0.093
11,0.204
13,0.818
7,1.216
9,0.213
11,0.259
11,0.075
11,0.466
11,0.655
11,0.058
11,0.059
11,0.091
11,0.177
11,0.091
11,1.171
11,1.368
11,0.014
11,0.028
11,0.201
11,0.059
11,0.202
11,0.755
11,0.157
11,0.38
11,0.405
11,0.423
11,0.974
11,0.396
11,0.06
11,0.125
11,0.108
11,0.287
11,0.701
11,0.59
11,0.092
11,0.33
11,1.076
11,0.18
11,0.074
11,0.162
11,0.029
11,0.028
11,0.893
11,0.075
11,0.394
11,0.203
11,0.223
11,0.091
11,0.044
11,1.178
11,0.015
11,-0.0
11,1.55
11,0.261
11,0.111
11,0.014
11,0.324
11,0.108
11,1.666
11,0.143
11,1.0
11,0.028
11,0.092
11,0.708
11,0.076
11,0.574
11,0.078
11,0.159
11,0.756
11,0.199
11,0.201
11,0.501
11,1.151
12,0.057
12,0.014
12,0.388
12,0.177
12,0.106
11,0.35
12,0.339
12,0.336
12,0.234
12,0.029
12,0.06
12,0.538
12,0.125
12,0.266
13,0.184
12,0.201
12,1.419
6,0.194
12,0.406
12,0.32
12,1.105
12,0.515
12,2.555
12,0.028
12,0.272
12,-0.0
12,0.077
12,0.239
9,0.058
12,0.09
12,0.316
12,0.777
12,0.058
12,1.842
12,0.042
12,0.206
14,0.394
12,0.403
12,0.512
12,0.294
12,0.737
12,1.086
12,0.469
12,0.379
12,0.277
12,0.6
12,0.699
12,0.259
12,0.156
12,0.014
12,0.059
12,0.24
12,0.847
12,0.257
12,0.028
12,1.134
12,0.391
12,0.316
12,0.259
12,0.158
6,0.075
12,1.245
12,0.342
12,0.611
12,0.2
12,0.333
12,0.91
12,0.322
12,0.074
12,0.259
12,0.325
12,0.349
12,0.697
12,0.528
12,0.22
12,0.281
12,0.044
12,0.158
10,0.029
12,0.307
12,0.28
12,0.553
22,0.258
12,0.374
12,0.621
12,0.279
12,0.059
12,0.856
12,0.014
12,0.141
12,0.443
12,0.546
1,0.155
12,0.629
12,0.125
12,0.466
12,0.219
12,-0.0
12,0.125
11,0.195
12,0.961
12,1.197
12,1.003
12,0.014
12,0.093
12,0.264
12,0.326
12,0.103
12,0.218
12,0.612
12,0.014
12,0.044
12,0.074
12,0.199
12,1.42
12,0.262
12,0.301
12,0.37
12,0.261
12,0.16
12,0.396
12,0.144
12,0.044
12,0.423
12,0.4
12,0.614
12,0.819
12,-0.0
12,0.658
12,0.802
12,0.043
12,0.16
12,0.259
12,1.839
12,0.239
12,0.262
12,-0.0
12,0.303
12,0.16
12,0.379
12,0.321
12,0.326
12,0.209
12,0.215
1,0.923
12,0.305
12,1.021
12,0.163
12,0.145
12,0.482
11,2.059
18,0.251
12,0.184
12,0.142
11,0.014
12,0.263
12,0.108
12,0.091
12,1.008
13,0.058
13,0.636
13,0.2
13,0.126
13,0.335
13,0.014
13,0.825
13,0.325
13,0.303
13,0.09
13,0.349
13,0.329
9,0.061
13,1.0
13,0.304
13,0.185
13,0.264
13,0.928
13,1.094
13,0.043
13,0.075
13,0.326
13,1.229
13,0.044
13,0.98
13,0.11
13,0.502
13,0.304
13,0.398
13,0.415
13,0.163
13,0.198
13,0.044
13,0.129
13,0.346
13,0.601
13,0.075
13,1.366
13,0.11
13,0.347
20,0.66
13,0.257
13,-0.0
13,0.348
13,0.042
16,0.12
13,0.686
13,0.425
13,0.093
13,0.058
13,0.529
13,0.221
13,0.143
13,0.06
13,0.241
13,0.162
6,0.644
13,0.043
13,0.425
13,0.203
1,0.382
13,0.247
13,0.142
13,0.522
13,0.091
13,0.139
13,0.059
13,0.483
13,0.029
13,0.075
13,0.184
13,0.759
13,0.164
13,0.183
13,0.24
13,0.014
13,0.029
13,0.339
13,0.285
13,0.834
15,0.199
13,0.773
13,0.076
15,0.16
15,0.317
15,0.058
15,0.325
15,0.156
15,0.444
15,0.123
15,0.392
15,0.399
15,1.105
15,0.014
15,0.323
15,0.178
15,0.014
15,0.076
15,0.09
15,0.058
1,0.967
15,0.091
15,0.123
15,0.295
15,0.501
15,0.646
15,0.605
15,0.224
15,0.795
15,0.866
15,0.659
15,0.693
15,0.123
15,0.014
15,0.028
15,0.028
15,-0.0
15,0.014
15,0.676
15,0.044
15,0.074
15,0.028
15,0.2
15,0.511
15,0.31
15,0.362
15,0.451
15,0.608
15,0.161
15,0.21
15,0.342
15,0.137
15,0.075
15,0.328
15,0.108
15,0.35
15,0.09
15,0.144
15,0.728
15,0.227
15,0.617
15,0.805
15,0.341
15,0.089
15,0.254
15,0.014
15,0.47
15,0.043
15,0.698
15,0.126
15,0.52
15,0.192
15,0.702
15,0.058
15,0.811
15,0.825
15,0.664
15,0.124
15,0.173
15,0.108
15,0.043
15,0.258
15,0.059
15,0.897
15,0.091
15,0.316
15,0.059
15,0.142
15,0.629
15,0.088
15,1.094
16,0.59
16,0.243
16,0.433
16,1.402
11,0.197
16,0.218
16,0.322
16,1.216
16,0.37
16,0.074
16,1.027
16,0.333
16,0.16
16,0.182
16,0.909
16,0.044
16,1.297
1,0.059
16,0.523
11,0.303
16,0.058
16,0.182
16,0.535
16,0.043
16,-0.0
16,0.526
3,0.091
5,0.85
16,1.27
16,0.417
16,0.059
16,0.123
16,0.337
16,0.894
16,0.892
16,0.759
16,0.029
16,0.298
11,0.758
16,0.388
16,0.236
16,0.108
16,0.808
16,0.074
16,0.177
16,0.279
16,0.199
16,0.954
16,0.141
16,0.26
16,0.106
16,0.342
16,0.444
16,0.321
16,0.194
16,0.198
16,0.27
16,0.422
16,0.969
16,0.159
16,0.177
16,0.014
16,0.028
16,0.217
16,0.091
16,0.807
16,0.124
16,0.651
16,0.175
15,0.382
16,0.645
16,0.299
16,0.297
16,1.123
16,0.014
16,0.058
16,0.259
16,1.168
16,0.014
16,0.074
6,0.295
16,0.279
16,0.301
16,0.928
16,0.193
16,0.517
16,0.653
16,0.258
16,0.682
16,0.442
16,0.09
16,0.35
16,0.261
16,0.216
16,0.61
16,0.644
6,0.279
16,0.377
16,0.919
16,0.18
16,0.905
16,0.158
1,1.081
16,0.281
16,0.26
16,0.201
16,0.2
16,0.436
16,0.059
16,0.433
16,0.014
16,0.123
16,0.029
16,0.872
16,0.175
16,0.18
16,0.257
9,0.898
16,0.107
16,0.122
16,0.262
5,0.67
16,-0.0
16,0.802
16,0.409
16,1.211
16,0.77
16,0.381
16,0.407
16,0.706
16,0.386
6,0.028
17,0.397
17,0.057
17,0.107
17,1.126
17,0.075
17,1.113
17,0.992
17,0.217
17,0.057
17,0.903
17,0.818
11,0.243
17,0.089
17,0.161
17,0.722
11,0.179
17,0.058
17,0.677
17,0.618
17,0.694
17,0.074
17,0.38
17,0.676
17,0.197
17,0.028
17,-0.0
17,0.138
17,0.568
17,0.043
17,0.318
17,0.042
17,0.448
17,1.116
17,-0.0
17,0.253
17,0.356
17,0.059
17,0.396
17,0.236
17,0.363
17,0.273
17,0.252
17,0.601
15,0.058
17,0.058
17,0.014
1,0.122
17,0.323
17,0.282
17,0.514
17,0.223
17,0.145
17,0.092
17,0.638
17,0.045
17,0.246
17,0.942
17,0.508
17,0.235
17,0.443
17,0.138
17,0.256
17,0.29
17,0.279
17,0.985
20,0.124
17,0.346
17,0.075
17,1.678
17,0.514
17,0.551
17,0.404
17,0.225
17,0.196
17,1.31
17,0.059
17,0.471
17,0.26
17,0.319
17,0.388
17,0.295
17,0.994
17,0.091
17,0.461
17,0.014
17,0.541
17,0.463
17,0.6
17,0.028
13,0.111
17,0.375
1,0.105
17,0.727
17,0.014
17,0.028
17,0.109
17,0.09
17,0.446
17,0.142
17,0.415
17,0.323
4,0.014
17,0.503
17,0.829
17,1.161
17,0.84
17,0.421
17,0.513
17,0.014
17,0.61
17,0.014
17,0.284
17,0.029
17,0.092
17,0.074
17,1.014
17,0.646
1,1.557
17,0.536
17,0.261
17,0.454
17,0.387
17,0.234
17,0.837
17,0.058
17,0.319
17,0.204
17,0.263
17,0.346
17,0.161
17,0.574
17,0.853
17,0.547
17,0.295
17,0.575
17,1.957
17,0.029
17,0.075
17,0.059
17,0.125
17,0.216
17,0.029
17,0.044
17,1.225
17,0.501
17,0.387
17,0.199
17,0.301
17,0.014
17,0.204
17,0.559
9,1.19
17,0.447
17,0.259
17,0.426
17,0.142
17,0.255
17,0.712
17,1.72
3,0.108
17,0.014
17,0.042
17,0.074
17,0.136
17,0.014
18,0.342
18,0.014
8,0.586
18,0.317
18,2.174
18,0.202
18,0.107
18,0.09
18,0.912
18,0.156
18,0.326
18,0.161
18,0.543
18,0.55
18,0.697
18,0.99
18,0.487
18,0.029
18,0.164
18,0.738
18,0.09
18,0.09
18,-0.0
18,1.458
18,0.215
18,0.792
18,0.283
18,0.868
18,0.176
18,0.057
18,0.542
18,1.562
18,0.058
18,0.383
18,0.043
18,0.704
18,0.365
18,0.195
18,0.177
18,0.198
18,0.197
18,0.028
18,0.029
18,0.448
18,1.757
18,0.014
18,0.47
18,0.435
18,0.044
18,0.504
18,0.091
18,0.178
18,0.106
18,0.181
18,0.014
18,0.014
18,0.201
18,0.843
18,0.108
18,0.143
18,0.366
18,0.503
18,0.058
18,0.06
18,1.425
18,0.238
18,0.014
18,0.382
18,0.091
18,0.221
18,0.445
18,0.058
18,0.699
18,0.029
18,0.029
18,0.237
18,0.505
18,0.491
18,1.1
18,0.075
18,0.237
18,0.091
11,0.843
18,0.109
18,0.347
18,2.072
18,0.451
9,0.659
19,0.314
19,0.263
19,0.165
19,0.043
19,0.09
19,0.34
19,0.124
19,0.524
19,-0.0
19,0.141
19,0.215
19,0.372
11,0.697
19,0.06
19,0.199
19,1.19
19,1.41
19,0.263
19,0.108
19,0.418
19,-0.0
19,0.415
19,0.241
19,0.014
19,0.126
19,0.943
19,0.897
19,0.381
19,0.202
19,0.786
19,0.382
19,0.403
19,0.014
19,0.38
19,1.549
19,0.645
19,0.091
19,0.091
19,0.239
19,0.24
19,0.283
19,0.303
19,0.263
19,0.389
19,0.432
19,0.127
19,0.091
19,0.259
19,0.06
19,0.528
19,0.22
19,0.345
19,0.029
19,0.126
19,0.636
19,0.141
19,0.52
19,0.014
19,0.622
19,0.328
19,0.373
19,0.752
19,0.126
19,0.059
19,0.145
19,0.124
19,0.241
19,0.076
19,0.162
19,0.302
19,0.42
19,0.351
19,0.126
19,0.125
19,0.043
6,0.028
19,0.775
19,0.642
19,0.355
19,1.53
19,0.342
19,0.305
19,0.434
19,0.242
19,0.185
19,1.152
19,0.544
19,1.03
19,0.395
19,0.237
19,0.029
19,0.529
19,0.244
19,0.129
19,0.028
19,0.093
19,0.308
19,0.265
19,0.324
19,0.059
19,0.125
19,0.54
19,0.87
19,0.162
19,0.091
19,0.226
19,0.802
19,0.126
19,0.2
19,0.732
19,0.307
19,0.059
19,0.061
19,0.39
19,0.884
19,0.06
19,2.154
19,0.9
19,0.075
19,2.431
19,0.129
19,0.216
19,0.059
19,0.014
19,0.649
19,0.126
19,0.551
19,0.238
19,0.126
1,0.029
19,0.125
19,0.126
19,0.074
19,0.283
19,0.239
19,0.344
19,0.076
19,0.473
19,0.059
13,0.181
19,0.344
19,2.823
19,0.224
20,0.123
20,1.147
20,0.995
20,0.631
20,0.546
20,0.637
20,0.125
20,0.043
20,0.014
20,2.766
20,1.386
20,0.043
20,0.627
20,0.236
20,0.161
20,0.059
20,0.556
20,0.513
20,1.303
20,0.059
20,0.351
20,0.349
20,0.966
20,0.03
20,0.749
20,0.178
20,0.028
20,0.322
20,0.607
20,0.32
20,0.158
20,0.464
20,1.231
20,0.029
13,0.073
20,0.277
20,0.536
1,0.123
20,0.073
20,0.178
20,0.059
20,0.106
20,0.014
20,0.542
20,0.571
20,0.703
20,0.029
20,0.145
20,1.463
20,0.453
20,0.076
20,0.419
20,0.373
20,0.109
20,0.06
20,1.164
20,0.112
20,0.242
20,0.28
20,0.145
20,0.79
20,1.88
20,0.059
20,0.059
20,0.014
20,1.176
20,0.263
20,0.11
20,0.905
20,0.589
20,1.337
20,0.295
20,0.362
20,0.864
20,0.147
20,0.674
20,0.06
20,0.092
20,0.183
20,1.293
20,0.668
20,0.142
20,0.014
20,0.075
20,0.305
20,0.058
20,0.249
20,0.24
20,0.522
20,0.284
11,0.332
20,0.535
20,0.028
20,0.24
20,0.914
20,0.3
20,0.722
20,0.728
20,0.261
20,0.028
20,0.395
20,0.091
20,0.142
20,0.09
20,0.145
20,0.298
20,0.323
20,0.322
20,1.131
20,1.098
20,0.738
20,0.091
20,0.238
5,0.107
21,0.369
21,0.676
21,0.239
21,0.493
21,1.181
21,0.428
21,0.028
21,0.028
21,0.196
21,0.629
21,0.108
21,0.058
21,-0.0
21,0.243
6,0.845
21,0.074
11,0.728
21,0.485
21,0.441
21,0.238
21,0.724
11,0.305
21,0.092
21,0.366
21,0.192
21,0.029
21,0.583
21,0.377
21,0.014
21,1.447
22,0.074
22,0.127
22,0.445
22,0.469
22,0.888
22,0.346
22,0.161
22,-0.0
22,1.343
22,0.125
22,0.234
22,0.043
6,0.106
22,0.197
22,0.392
22,0.296
22,0.028
22,0.521
22,0.278
22,0.516
1,0.746
22,1.555
22,0.823
22,0.122
22,0.294
22,-0.0
22,0.366
6,0.32
22,0.089
22,0.482
22,0.982
22,0.123
22,0.107
18,0.319
22,0.174
22,0.028
22,0.572
12,0.393
22,0.014
22,-0.0
22,0.104
22,0.158
22,1.057
22,0.394
22,0.745
22,0.42
22,0.092
22,0.338
22,0.68
22,0.236
22,0.141
22,0.028
22,0.2
22,0.398
22,0.466
22,0.531
22,1.752
22,0.763
22,0.194
22,0.667
22,1.433
22,0.259
22,0.222
22,0.058
22,0.105
6,0.319
22,0.46
22,0.14
22,0.105
22,0.105
22,0.09
22,0.596
22,0.654
22,-0.0
19,0.091
22,0.157
22,0.125
22,0.124
22,0.79
22,0.661
22,0.197
22,0.11
22,0.544
22,0.485
22,0.942
22,0.537
22,0.869
23,0.371
23,0.227
23,0.126
23,0.725
11,0.438
23,0.033
23,0.622
23,0.101
23,0.134
23,0.105
23,0.235
23,0.322
18,0.029
23,0.026
23,0.106
23,0.05
23,0.016
23,0.97
23,0.13
23,0.274
23,0.188
23,0.581
23,0.76
23,0.459
23,0.785
23,0.093
23,0.173
23,0.658
23,1.65
23,0.557
23,0.278
23,0.073
9,0.322
23,0.02
23,0.34
23,1.024
23,0.088
23,0.446
23,0.526
23,1.387
23,0.156
23,0.277
23,0.136
23,0.076
23,0.044
23,0.112
23,0.079
23,0.112
3,0.042
23,0.665
11,0.362
23,0.141
23,0.171
23,0.141
23,0.223
23,0.167
23,0.495
23,0.562
23,0.64
23,0.387
23,0.322
23,0.024
23,0.974
23,0.47
23,0.739
23,0.547
23,1.133
23,0.332
23,0.665
23,0.109
23,0.394
23,0.156
23,0.906
23,1.139
23,0.053
23,0.291
23,0.516
23,0.008
23,0.209
1,0.564
11,1.704
23,1.157
23,0.071
1,1.115
3,0.379
8,0.145
8,0.664
8,0.059
8,0.71
8,0.803
8,0.302
8,0.832
12,0.834
12,0.661
2,0.074
2,1.205
2,0.579
2,-0.0
22,0.107
4,0.722
4,0.458
4,1.302
4,0.33
4,0.76
4,0.075
4,0.304
4,0.122
4,0.09
4,0.254
4,0.436
4,0.295
4,0.126
4,0.318
4,0.139
4,0.289
2,0.234
4,0.043
4,1.602
4,0.014
4,1.242
4,0.798
4,0.108
4,0.14
6,0.014
1,0.124
4,0.148
4,0.089
18,0.182
4,0.107
4,0.476
4,0.029
5,0.182
5,0.661
5,0.404
5,0.059
5,0.251
11,0.717
5,0.216
18,-0.0
9,0.142
9,1.027
9,0.195
9,0.543
9,0.809
9,0.778
9,0.992
9,0.471
9,0.221
9,1.607
9,0.349
9,0.515
9,0.497
9,0.257
19,0.306
9,0.075
9,0.305
9,0.074
9,0.384
9,0.651
9,0.612
9,0.737
9,0.281
13,0.029
10,0.366
10,0.175
10,0.589
1,0.075
1,0.363
1,0.809
1,0.308
1,0.177
1,0.335
1,0.043
1,0.197
1,0.029
1,0.39
1,0.196
3,0.333
3,0.014
3,1.478
3,0.044
6,0.94
6,0.09
6,0.374
6,0.014
6,0.457
6,0.278
6,0.043
6,0.398
8,0.592
8,0.106
8,0.043
8,0.436
8,-0.0
8,1.369
8,0.09
8,0.983
8,0.014
8,0.092
8,0.379
8,0.78
8,0.578
8,0.122
8,0.014
8,0.108
9,0.284
9,0.16
9,0.029
9,0.351
9,0.143
9,0.163
9,0.367
9,0.423
9,0.454
12,0.138
12,0.177
12,0.159
12,0.528
12,0.317
15,0.359
15,0.028
13,0.441
15,0.296
15,0.161
15,0.014
16,1.061
16,0.878
16,0.993
16,1.29
16,0.058
16,0.552
16,0.277
16,0.075
16,0.77
16,0.946
16,0.366
16,0.152
16,0.043
23,0.127
23,0.127
23,0.417
23,0.306
1,0.603
1,0.619
1,0.162
1,1.005
1,0.299
1,0.028
1,0.361
1,0.393
1,0.806
1,0.124
1,1.127
1,0.71
1,0.517
1,0.421
9,0.216
1,0.158
1,0.437
1,0.058
1,0.483
1,0.548
1,0.428
1,0.28
1,1.061
1,0.365
1,0.058
1,-0.0
1,0.531
1,0.06
1,0.123
1,0.422
1,0.587
1,0.53
1,0.24
8,0.243
1,0.111
1,0.028
1,0.014
1,1.303
1,0.798
1,0.216
1,0.182
2,0.421
9,0.418
2,0.607
2,0.843
2,0.11
2,0.144
2,0.108
11,0.129
2,0.06
2,-0.0
2,0.126
2,0.075
2,0.762
2,0.326
1,0.075
2,0.513
1,0.163
2,0.044
2,0.41
2,0.608
2,0.267
2,0.044
2,0.971
2,0.044
2,0.091
1,0.373
2,0.257
2,0.089
2,0.272
2,0.124
2,0.258
2,0.145
2,0.571
2,1.006
2,0.044
2,0.144
2,1.139
2,0.329
2,-0.0
2,0.124
2,0.218
2,0.191
11,0.331
2,-0.0
2,0.282
2,0.091
2,0.028
2,0.264
19,0.246
2,0.043
2,0.2
2,0.834
2,0.105
2,0.014
2,1.061
2,0.091
2,0.41
2,0.058
2,0.107
2,0.122
2,0.893
2,1.744
2,0.2
2,0.198
2,0.059
2,0.14
2,0.11
2,0.349
2,-0.0
2,-0.0
2,0.059
2,0.568
2,1.886
11,1.857
2,0.163
2,0.091
2,0.877
2,0.161
2,0.724
2,0.275
2,0.181
2,1.056
2,0.62
2,0.074
2,0.253
2,0.384
2,0.108
2,0.256
2,0.109
2,0.237
2,0.014
2,0.571
2,1.218
2,0.756
2,0.321
3,0.752
3,0.029
3,0.092
3,0.219
3,0.244
3,0.413
3,0.448
3,1.691
3,0.344
3,1.511
3,0.014
3,0.159
3,0.28
3,0.125
3,0.368
18,0.196
3,0.892
3,0.161
3,0.66
3,0.106
3,0.108
3,0.367
3,0.043
11,0.347
3,0.2
8,0.897
3,0.345
3,0.266
3,0.348
3,0.075
3,-0.0
3,0.526
3,0.99
3,0.043
3,0.105
3,0.248
6,0.16
3,1.202
3,0.074
3,0.286
3,0.044
3,0.736
3,0.076
3,0.216
3,0.261
3,0.059
3,0.125
3,0.983
3,0.46
3,0.197
3,0.195
3,0.746
4,0.591
4,0.029
4,0.044
4,0.074
4,0.126
4,0.126
4,0.494
4,0.305
4,0.144
4,0.502
4,0.111
4,0.126
4,0.198
4,0.79
4,0.255
4,0.348
4,0.287
4,0.354
4,0.028
4,0.043
4,0.014
4,0.106
4,0.028
4,1.142
4,0.315
4,0.06
4,0.182
4,0.043
4,0.603
4,0.073
4,0.014
4,0.044
4,0.029
4,0.584
4,0.182
4,0.553
4,0.014
4,0.9
4,0.922
4,0.289
4,0.417
4,0.095
9,0.543
4,0.014
4,0.201
4,0.109
4,0.285
4,0.258
4,0.374
4,0.348
4,0.014
4,0.24
4,0.197
4,0.33
4,0.195
4,-0.0
4,0.028
4,0.27
4,0.871
4,0.028
7,0.109
4,0.774
4,0.058
4,0.029
4,0.338
11,0.261
1,0.029
4,0.295
18,0.058
4,0.058
4,0.181
4,0.508
4,0.428
4,0.043
4,0.328
4,0.058
4,0.2
4,0.727
17,0.029
4,0.129
4,0.353
4,0.658
4,0.74
4,0.936
15,0.074
4,0.028
4,0.875
5,-0.0
5,1.102
1,0.261
5,0.581
5,0.159
5,0.307
5,0.28
5,1.315
5,0.144
5,0.014
5,0.207
5,0.354
5,0.043
5,0.655
5,0.724
5,0.108
5,0.162
5,0.517
13,0.108
5,0.546
5,0.074
5,0.467
5,0.181
5,0.044
5,0.15
5,0.044
1,0.06
5,0.159
5,0.345
5,1.268
5,0.161
5,0.028
5,1.519
5,0.665
5,0.407
5,1.082
5,0.489
5,0.076
5,0.105
5,0.506
5,0.676
5,1.575
5,0.85
5,0.297
5,0.956
5,0.439
5,0.043
5,1.127
5,0.739
5,0.471
5,0.796
5,0.092
5,0.439
5,0.014
5,0.42
5,0.126
5,0.345
5,0.179
5,0.128
6,0.237
6,0.85
6,0.693
6,0.278
6,0.106
6,0.252
6,0.34
6,0.299
6,0.21
6,0.275
6,0.122
6,0.772
7,0.378
7,0.076
8,0.4
8,0.108
8,0.846
8,0.871
8,0.391
8,0.485
8,0.728
8,0.179
8,0.145
8,0.3
8,0.2
8,0.044
8,0.495
8,0.549
8,0.059
18,0.238
8,0.932
8,0.16
8,0.499
8,0.346
8,1.781
8,-0.0
8,0.014
8,0.238
1,0.326
8,0.667
8,0.639
8,-0.0
8,0.014
8,0.328
8,0.18
8,0.356
8,1.023
8,0.516
8,0.789
8,1.139
8,0.127
8,0.675
8,0.366
8,0.239
8,0.475
8,0.198
8,1.736
8,0.443
8,0.122
8,0.18
6,0.128
8,-0.0
8,0.059
8,0.123
8,0.089
8,0.042
8,0.142
8,0.37
8,0.35
8,0.074
11,0.349
8,0.889
8,0.142
8,0.073
8,0.159
8,0.56
8,0.527
8,0.014
8,0.014
8,0.372
8,0.074
8,0.374
8,0.664
8,0.165
8,0.256
8,0.27
8,0.656
8,1.117
8,0.969
9,0.718
9,0.029
9,0.044
9,0.302
9,0.404
1,0.809
9,0.654
9,0.289
9,0.368
9,1.459
9,0.14
9,0.198
9,0.741
9,0.953
9,0.424
9,0.043
9,0.282
9,0.059
9,0.939
9,-0.0
9,0.093
4,0.545
9,1.266
9,0.143
11,1.228
9,0.326
9,0.183
9,0.221
9,0.09
9,0.598
9,0.2
9,0.197
9,0.058
2,0.264
9,0.435
9,0.306
10,0.028
10,2.254
10,0.26
10,0.475
10,0.107
10,0.091
10,0.419
10,1.03
10,0.377
10,0.044
10,0.497
10,0.258
12,0.162
19,0.607
11,0.237
12,0.231
12,0.123
12,0.014
12,0.869
12,0.819
12,0.126
12,1.462
12,0.22
12,0.198
12,0.107
12,0.139
12,0.48
7,0.742
12,-0.0
12,0.127
12,0.24
13,0.092
13,0.431
13,0.28
13,0.159
13,0.704
13,0.087
13,-0.0
13,0.223
13,0.819
13,0.257
13,1.14
13,0.2
13,0.094
13,0.568
13,0.059
13,0.107
13,0.177
13,0.029
13,0.181
13,0.213
15,0.498
15,0.029
15,0.532
15,0.254
15,0.936
15,0.18
15,1.135
15,0.391
15,0.176
15,0.181
15,0.259
15,0.076
15,0.551
15,0.343
15,0.108
15,0.158
15,1.857
15,0.238
11,0.476
8,0.112
16,0.141
16,0.161
16,0.09
16,0.014
16,1.089
18,1.027
16,0.597
16,0.407
16,0.058
16,0.028
16,0.123
16,0.044
16,0.028
16,0.092
16,0.273
16,0.14
16,0.144
16,-0.0
16,1.033
16,0.93
16,0.29
16,0.415
16,0.427
16,0.414
16,0.216
16,0.466
16,0.243
16,0.516
16,0.275
16,0.074
16,0.058
17,0.105
17,1.348
17,0.544
17,0.407
17,0.912
17,0.028
17,0.573
18,0.23
18,0.014
18,0.832
18,0.694
18,0.403
18,0.059
18,0.42
18,0.421
18,0.181
18,0.107
18,1.408
18,0.014
18,1.002
1,0.636
18,1.895
18,0.305
18,0.223
18,0.621
18,0.109
18,0.526
18,0.092
18,0.092
18,0.37
18,0.178
18,0.699
18,0.762
18,0.029
18,0.029
18,0.474
18,0.696
18,1.253
18,0.075
18,0.09
18,0.044
18,0.221
18,0.043
18,0.486
18,0.028
1,0.415
23,0.151
23,0.407
23,1.221
23,0.245
23,0.394
23,0.184
11,0.238
2,0.24
2,0.178
2,0.855
3,0.258
3,0.241
3,0.143
3,0.163
3,0.401
3,0.16
3,0.028
3,0.091
3,0.014
3,0.029
3,0.126
5,0.625
5,1.424
5,0.861
5,0.834
6,0.043
6,-0.0
6,0.603
6,0.321
6,0.178
6,0.446
6,0.075
6,0.06
6,0.074
6,1.043
6,0.638
6,0.281
6,0.28
6,0.64
6,0.105
6,1.629
6,0.397
6,0.044
6,0.729
6,0.215
6,0.477
6,0.796
6,0.232
6,0.366
10,0.029
6,0.695
23,0.026
6,0.87
6,0.419
6,1.173
6,0.575
6,0.161
8,0.059
8,0.144
8,0.179
5,0.94
8,0.245
19,0.615
23,0.477
14,0.318
14,0.199
14,0.211
14,0.369
14,0.014
14,0.805
14,0.653
14,0.014
14,2.523
14,0.838
14,0.043
14,0.014
14,0.861
2,0.126
16,0.578
14,0.028
14,0.237
14,0.028
14,0.159
14,0.014
14,1.738
14,0.347
14,-0.0
14,0.368
14,1.006
14,0.058
14,1.31
14,0.014
14,0.072
14,0.756
14,1.1
14,0.195
14,0.458
14,0.35
14,0.144
14,0.091
14,0.93
14,0.107
14,0.125
17,0.523
14,1.717
14,0.695
8,0.469
14,0.26
14,0.043
14,0.215
14,0.45
14,0.212
14,0.56
14,0.123
14,0.321
14,0.793
14,0.518
14,0.203
14,0.588
14,0.043
11,0.142
14,0.393
14,0.243
14,0.219
14,0.355
14,0.707
14,0.058
14,0.09
14,0.09
14,0.089
18,1.573
14,0.043
14,0.67
14,0.109
11,0.342
14,0.122
14,0.043
14,0.37
14,0.944
14,0.883
14,0.435
14,0.264
14,0.897
14,0.196
14,0.075
14,0.058
14,0.457
14,0.279
14,0.983
14,0.043
14,0.181
14,0.029
14,0.279
14,0.526
14,0.274
14,0.624
14,0.211
14,0.602
14,0.109
14,0.239
14,0.145
14,0.043
14,0.276
14,-0.0
14,0.109
14,0.042
14,0.5
14,0.305
14,0.241
4,0.549
11,0.192
14,0.461
14,1.836
14,0.195
14,0.242
14,0.722
14,0.251
14,0.495
14,0.139
14,0.12
14,0.142
14,0.975
14,1.482
15,0.16
15,0.303
15,0.108
15,0.178
15,0.109
15,0.48
15,-0.0
15,0.107
1,1.166
1,0.239
1,0.551
8,1.331
12,0.092
12,0.176
13,0.45
13,0.044
1,0.014
8,0.771
13,0.661
23,0.354
1,0.044
