CHR,P
22,1.359
22,1.859
22,1.109
11,5.479
16,0.799
16,0.674
20,3.805
18,2.118
18,2.993
18,2.243
8,4.333
18,2.743
12,0.533
12,0.658
12,0.783
12,0.908
14,2.197
14,2.322
14,2.072
14,2.447
2,3.475
2,3.1
2,3.975
2,3.85
2,3.225
22,0.651
6,2.163
6,2.413
6,2.038
6,2.538
6,2.663
6,2.913
6,2.788
6,2.288
15,0.51
18,0.315
19,1.159
19,1.534
19,1.659
19,1.034
19,1.284
19,1.409
19,1.909
19,1.784
22,0.425
22,0.175
22,0.3
4,0.597
4,0.472
4,0.347
4,0.847
4,0.722
4,0.972
12,3.219
1,0.223
1,0.098
11,2.624
11,2.874
11,2.124
11,2.249
11,2.374
11,2.749
11,2.499
20,3.02
20,3.645
8,4.048
14,2.287
14,2.537
14,2.412
14,2.787
14,2.037
14,2.662
14,2.162
2,3.44
3,2.965
2,3.815
2,3.065
2,3.19
3,2.215
3,2.465
6,1.555
6,1.055
6,1.43
3,2.09
22,0.357
22,0.482
22,0.607
22,0.857
22,0.732
22,0.982
17,3.697
17,3.197
17,3.072
17,3.447
11,2.714
11,2.214
11,2.339
11,2.089
11,0.291
11,0.416
7,2.418
7,2.043
7,2.543
7,2.918
7,2.293
7,2.168
7,2.668
8,1.693
8,1.068
8,1.443
8,1.318
2,0.71
2,0.585
2,0.96
2,0.835
2,3.03
2,3.155
2,3.405
2,3.53
2,2.384
2,2.759
2,2.634
18,1.811
18,1.936
20,0.105
18,0.143
21,1.417
22,0.218
22,0.093
5,1.93
13,1.62
13,1.745
13,1.87
13,1.495
13,1.995
19,0.745
17,3.662
17,3.162
17,3.037
4,2.47
4,2.72
4,2.345
4,2.095
4,2.22
4,2.595
21,0.899
11,2.054
11,2.179
11,2.304
11,2.804
11,2.554
11,2.429
11,2.679
8,1.658
8,1.283
8,1.033
8,1.408
8,1.533
8,1.158
8,1.908
8,1.783
11,4.651
11,4.526
11,4.776
14,4.16
18,0.235
18,0.86
18,0.61
18,0.36
18,0.735
18,0.485
9,0.281
9,0.906
9,0.406
9,0.531
9,0.656
9,0.781
12,1.47
12,1.72
12,1.095
5,2.656
5,2.406
5,2.531
6,1.306
6,1.181
6,1.556
5,2.906
5,2.031
5,2.781
5,2.281
6,1.056
17,1.638
21,0.073
16,1.282
16,1.657
16,1.532
16,1.157
16,1.407
16,1.032
16,1.907
4,2.81
4,2.685
4,2.06
4,2.31
4,2.435
4,2.185
4,2.56
4,2.935
10,1.118
10,1.493
10,1.368
20,0.86
21,0.244
21,0.744
21,0.619
21,0.494
21,0.119
21,0.369
21,0.869
9,1.147
9,1.272
9,1.022
9,1.772
9,1.897
9,1.647
9,1.397
2,2.083
2,2.458
2,2.333
2,2.208
2,2.833
2,2.583
2,2.958
12,0.288
12,0.413
3,0.582
3,0.707
3,0.957
3,0.832
5,2.871
5,2.121
5,2.496
5,2.246
5,2.371
5,2.621
6,1.521
6,1.771
17,1.082
17,1.582
17,1.924
7,0.394
4,2.9
4,2.65
4,2.525
4,2.025
4,2.775
4,2.15
4,2.275
4,2.4
7,0.519
10,1.083
10,1.458
20,0.614
21,0.086
21,0.211
20,2.628
20,2.003
20,2.253
20,2.378
20,2.503
20,2.128
8,3.656
8,3.781
14,1.27
14,1.145
14,1.02
14,1.52
14,1.395
14,1.77
14,1.895
2,2.173
2,2.048
2,2.548
2,2.298
2,2.423
2,2.673
2,2.923
2,2.798
5,0.165
21,1.174
5,0.323
14,0.013
18,1.832
18,1.457
18,1.082
18,1.207
18,1.332
18,1.707
18,1.582
18,1.957
19,0.982
19,0.607
11,2.061
11,2.811
11,2.436
11,2.561
11,2.936
11,2.772
12,1.307
1,0.82
1,0.57
1,0.695
1,0.945
17,2.055
17,2.555
17,1.957
17,2.18
17,2.305
11,1.072
11,1.447
11,1.197
11,1.697
11,1.572
11,1.322
11,1.822
11,1.947
12,3.167
12,3.417
8,3.121
14,0.338
14,0.463
20,1.902
1,0.026
5,0.257
5,0.882
5,0.132
5,0.507
5,0.632
5,0.757
5,0.382
2,2.513
2,2.638
2,2.013
2,2.388
10,1.444
10,1.194
10,1.819
10,1.569
10,1.694
10,1.944
18,2.392
13,0.41
13,0.285
3,1.054
3,1.304
3,1.554
3,1.429
3,1.929
3,1.679
3,1.804
3,1.179
8,1.956
18,1.802
8,3.32
8,3.07
8,3.445
16,3.245
16,3.37
17,2.02
17,2.145
17,2.27
17,2.52
17,2.77
13,2.974
13,2.099
13,2.474
13,2.724
11,1.412
11,1.787
11,1.162
11,1.662
11,1.037
11,1.287
7,1.491
7,1.741
7,1.366
7,1.866
7,1.116
7,1.241
7,1.616
7,1.991
8,0.516
8,0.391
8,0.266
8,3.086
6,0.116
19,3.961
19,3.086
19,3.336
22,2.127
22,2.627
22,2.002
22,2.752
22,2.377
15,0.378
15,0.503
15,0.128
15,0.753
6,3.234
6,3.359
6,3.734
6,3.109
15,0.878
15,0.628
6,0.162
20,0.854
17,2.235
17,2.11
17,2.36
17,2.86
17,2.485
20,0.479
20,0.604
20,0.354
20,0.729
6,0.083
1,1.042
1,1.292
1,1.667
1,1.417
1,1.792
1,1.167
1,1.917
1,1.542
20,1.778
18,3.154
18,3.029
14,3.608
15,2.508
15,2.008
15,2.133
15,2.258
15,0.46
15,0.335
2,4.136
2,4.261
15,2.383
14,1.037
14,1.537
14,1.912
14,1.162
14,1.662
14,1.787
5,1.354
6,0.629
6,0.254
6,0.379
6,0.504
6,0.754
5,1.229
5,1.479
5,1.604
5,1.104
6,0.129
6,3.824
6,3.949
6,3.199
14,1.515
4,1.758
4,1.133
4,0.234
4,1.633
4,1.508
4,1.383
4,1.008
4,1.258
4,1.883
1,1.132
1,1.007
1,1.507
1,1.382
1,1.257
1,1.882
1,1.757
1,1.632
11,3.16
11,3.035
11,3.785
9,0.72
9,0.97
9,0.345
9,0.47
9,0.595
9,0.845
15,2.223
15,2.973
15,2.848
15,2.098
15,2.348
3,3.126
3,3.001
15,2.598
2,0.255
2,0.63
5,1.069
5,1.444
5,1.944
5,1.694
5,1.819
2,0.13
2,0.755
2,0.88
5,1.319
5,1.194
22,0.529
22,0.404
22,0.279
22,0.904
22,0.779
22,0.654
4,0.201
4,0.451
4,0.326
19,1.246
19,1.121
19,1.746
19,1.621
19,1.496
19,1.996
19,1.871
19,1.371
22,2.062
22,2.687
22,2.187
11,3.0
20,1.201
20,1.576
20,1.076
20,1.326
20,1.701
7,3.579
7,3.454
8,2.479
8,2.229
8,2.104
8,2.354
8,2.729
10,1.981
14,0.843
14,0.968
14,0.718
2,1.246
2,1.121
2,0.097
2,0.222
2,1.621
2,1.371
2,1.871
2,1.496
2,1.746
2,1.996
15,1.447
15,1.947
16,0.414
16,0.289
18,0.405
18,0.28
18,0.78
18,0.53
18,0.655
18,0.905
7,0.708
7,0.583
7,0.833
7,0.958
13,1.15
13,1.525
13,1.275
13,1.4
13,1.025
13,1.9
13,1.65
13,1.775
16,2.353
2,0.041
16,2.478
16,2.103
16,2.228
16,2.603
11,0.27
11,0.645
11,0.895
11,0.77
11,0.52
11,0.395
11,3.715
17,0.477
17,0.352
17,0.727
8,2.319
8,2.069
8,2.194
2,0.439
2,0.064
2,0.314
2,0.189
8,2.444
8,2.819
8,2.694
22,1.849
14,1.372
14,1.122
14,1.497
14,1.622
14,1.247
14,1.997
14,1.747
14,1.872
13,1.531
13,1.406
13,1.031
13,1.156
13,1.281
13,1.656
5,3.567
5,3.067
6,2.342
6,2.217
6,2.592
6,2.092
6,2.967
6,2.467
6,2.717
6,2.842
3,0.252
3,0.127
3,0.627
3,0.502
3,0.877
3,0.377
3,0.752
22,0.685
19,0.193
19,0.068
19,0.318
19,0.443
3,0.025
17,1.968
17,1.468
17,1.093
17,1.718
17,1.343
17,1.593
4,3.346
4,3.221
17,1.218
17,1.843
19,0.648
22,0.96
8,2.159
8,2.034
3,0.048
8,2.409
8,2.909
8,2.534
8,2.284
8,2.784
8,2.659
18,2.803
18,2.928
5,0.004
21,1.905
21,1.28
21,1.405
21,1.655
21,1.53
18,0.339
18,0.464
14,2.466
14,2.216
6,1.709
6,1.834
6,1.209
6,1.459
6,1.084
2,3.119
2,3.369
2,3.244
2,3.494
5,0.027
8,1.026
8,1.526
8,1.151
15,0.715
15,0.965
15,0.59
15,0.84
22,0.472
5,3.532
3,0.094
3,0.219
5,3.157
6,2.432
6,2.682
6,2.182
6,2.307
6,2.807
6,2.057
6,2.557
17,1.041
17,1.541
17,0.286
17,0.411
19,0.277
19,0.402
19,0.527
19,0.777
19,0.652
19,0.902
22,1.341
22,1.994
22,1.494
22,1.466
22,1.091
22,1.591
10,0.196
10,0.446
3,0.015
10,0.321
7,1.16
7,1.41
7,1.285
7,1.66
1,0.365
1,0.615
1,0.24
1,0.99
1,0.49
1,0.74
1,0.865
12,2.371
3,0.038
20,3.789
15,3.312
15,3.062
18,2.852
8,4.192
8,4.067
12,0.767
12,0.267
12,0.392
12,0.642
12,0.517
12,0.892
14,2.181
14,2.056
2,3.084
2,3.209
2,3.334
10,0.117
3,0.311
3,0.061
3,0.186
3,0.436
5,0.802
5,0.677
5,0.552
5,0.927
6,2.272
6,2.522
6,2.147
6,2.022
6,2.397
6,2.647
6,2.897
17,0.009
8,0.399
8,0.649
8,0.524
8,0.899
8,0.774
19,1.893
19,1.143
19,1.018
13,1.485
13,1.735
13,1.36
13,1.61
13,1.86
13,0.455
13,0.33
13,1.985
10,0.163
4,0.581
4,0.706
4,0.831
4,0.956
1,0.207
12,1.956
22,1.858
17,3.466
17,3.591
11,2.608
11,2.983
11,2.233
11,2.358
11,2.483
11,2.108
11,2.733
20,3.879
20,0.044
10,0.084
15,4.616
8,0.686
8,0.561
2,3.924
2,3.174
2,3.049
3,2.199
3,2.324
3,2.074
3,2.574
3,2.949
3,2.699
3,2.449
3,2.824
12,1.494
12,1.619
2,0.636
14,4.089
17,3.556
20,1.77
11,2.198
11,2.323
11,2.448
11,2.948
11,2.073
11,2.698
11,2.573
8,1.302
8,1.052
8,1.427
8,1.552
8,1.177
8,1.677
8,1.927
8,1.802
2,0.819
2,0.694
2,0.944
2,0.569
16,1.035
16,1.91
16,1.535
16,1.66
16,1.285
16,1.41
12,1.989
12,1.239
12,1.364
12,1.739
12,1.489
12,1.114
12,1.614
12,1.864
13,0.264
13,0.764
13,0.139
12,0.617
12,0.492
12,0.992
6,0.924
6,0.799
6,0.549
6,0.674
12,0.867
17,1.703
15,1.097
15,1.722
15,1.972
15,1.472
15,1.222
15,1.597
15,1.347
15,1.847
9,0.912
17,1.039
17,1.414
17,1.539
17,1.164
17,1.914
8,1.359
17,3.271
17,3.146
4,2.829
4,2.079
4,2.329
4,2.454
4,2.579
4,2.204
4,2.704
11,2.913
11,2.413
11,2.163
11,2.038
11,2.788
11,2.288
11,2.663
8,1.267
8,1.142
8,1.017
8,1.392
8,1.642
8,1.892
8,1.767
8,1.517
15,3.669
15,3.544
15,3.169
15,3.294
18,0.594
12,0.066
12,0.191
9,0.515
9,0.14
9,0.265
9,0.39
9,0.64
9,0.89
9,0.765
12,1.204
12,1.954
5,2.015
6,1.04
6,1.29
6,1.915
6,1.415
6,1.665
6,1.54
6,1.79
5,2.765
5,2.14
6,1.165
4,2.919
4,2.169
4,2.669
4,2.044
4,2.294
4,2.544
4,2.419
4,2.794
10,1.102
10,1.227
10,1.352
15,0.845
15,0.595
9,0.007
15,0.345
15,0.72
15,0.97
20,1.181
20,1.306
20,1.806
20,1.431
20,1.931
20,1.892
20,1.017
20,1.556
14,1.791
20,1.767
20,1.642
21,0.978
21,0.353
21,0.478
21,0.603
21,0.853
21,0.728
9,1.256
9,1.006
9,0.232
9,1.131
9,1.756
9,1.631
9,1.381
2,2.817
2,2.942
2,2.567
2,2.442
2,2.317
2,2.192
2,2.067
2,2.692
7,0.082
3,0.691
3,0.816
6,1.755
3,0.566
3,0.941
6,1.255
6,1.005
6,1.13
6,1.38
6,1.63
6,1.505
6,1.88
16,0.459
16,0.334
21,1.382
21,1.882
7,0.378
7,0.128
7,0.253
7,0.878
7,0.628
7,0.503
7,0.753
10,1.192
10,1.067
10,1.817
10,1.567
5,0.103
20,0.528
11,1.549
20,2.862
20,2.112
14,1.545
9,0.199
9,0.324
9,0.449
7,4.365
8,3.64
8,3.015
8,3.265
14,1.504
14,1.129
14,0.23
14,1.254
7,0.049
14,1.754
14,1.004
2,2.407
2,2.032
2,2.157
2,2.282
2,2.657
2,2.782
2,2.532
2,2.907
5,0.149
14,1.235
14,1.735
15,1.906
15,0.743
15,0.243
15,0.493
15,0.993
15,0.868
18,1.816
18,1.566
18,1.191
18,1.066
18,1.316
18,1.441
4,0.93
4,0.68
4,0.805
4,0.555
7,0.095
7,0.22
7,1.369
7,1.119
7,1.244
7,1.619
7,1.869
7,1.744
17,2.164
17,2.539
17,2.664
17,2.414
17,2.789
17,2.914
17,2.039
17,2.289
11,1.681
11,1.056
11,1.306
11,1.181
11,1.556
11,1.431
11,1.806
11,1.931
12,3.151
12,3.526
8,3.73
8,3.105
12,3.776
12,3.276
14,0.197
14,0.447
8,0.033
8,0.158
5,0.866
5,0.491
5,0.991
5,0.616
5,0.241
2,2.122
2,2.622
2,2.872
2,2.497
2,2.247
2,2.997
16,1.633
8,0.056
16,1.758
10,0.012
6,3.003
6,3.378
22,3.304
8,0.079
3,1.788
3,1.288
3,1.413
3,1.163
3,1.038
3,1.538
3,1.663
3,1.913
17,2.754
17,2.129
16,0.182
17,2.004
17,0.331
17,0.456
17,2.254
14,0.164
17,2.504
17,2.379
11,1.021
11,1.271
11,1.146
11,1.396
11,1.646
11,1.896
11,1.521
8,0.125
8,0.0
8,0.625
8,0.375
8,0.25
8,0.5
8,0.75
8,0.875
8,nan
8,0.023
18,0.082
2,4.03
12,0.687
12,0.562
12,0.812
12,0.937
15,0.227
8,0.046
6,0.146
16,0.756
1,2.867
1,2.992
21,1.717
21,1.967
19,1.486
19,1.861
21,1.217
21,1.467
21,1.592
21,1.842
21,1.342
21,1.092
20,0.588
17,2.469
17,2.219
17,2.969
17,2.094
17,2.594
17,2.344
17,2.719
20,0.713
8,0.092
8,0.217
22,1.643
1,1.026
1,1.276
1,1.401
1,1.151
1,1.651
1,1.526
1,1.776
1,1.901
16,2.926
22,2.36
22,0.363
22,0.863
18,3.138
14,3.092
15,2.242
15,2.117
15,2.617
15,2.992
15,0.194
15,0.069
2,4.495
15,0.444
15,0.319
15,2.492
5,1.338
6,0.488
5,1.713
5,1.963
5,1.213
5,1.088
5,1.588
5,1.463
5,1.838
6,0.738
6,0.363
22,1.77
13,1.89
13,1.64
22,0.171
15,0.115
16,2.8
4,1.992
4,1.492
4,1.742
4,1.242
4,1.117
4,0.093
4,0.218
4,1.867
4,1.617
4,1.367
10,0.675
3,1.221
3,1.846
3,1.721
3,1.971
3,1.346
19,0.609
19,0.984
19,0.859
19,0.734
11,3.144
11,3.394
17,2.851
22,1.964
13,3.729
22,1.464
22,1.214
8,2.748
8,2.623
8,2.373
8,2.498
8,2.123
8,2.248
8,2.873
9,0.704
9,0.954
9,0.579
9,0.829
15,2.707
15,2.457
15,2.832
3,3.235
3,3.11
3,3.735
4,0.037
22,0.263
22,0.138
22,0.388
22,0.513
22,0.763
22,0.638
13,0.934
13,0.559
13,0.684
13,0.809
4,0.06
4,0.435
4,0.31
4,0.185
5,2.546
5,2.296
20,0.003
12,3.699
12,3.074
13,4.171
12,1.359
11,3.234
12,1.859
20,1.685
20,1.185
20,1.06
20,1.31
11,0.162
8,2.088
4,0.106
8,2.213
8,2.588
8,2.963
8,2.463
8,2.838
14,0.827
14,0.702
14,0.577
2,1.73
2,1.23
2,0.206
2,1.605
2,1.355
2,1.48
2,1.105
2,1.855
2,1.98
6,1.91
6,1.785
13,1.05
13,1.675
13,1.8
13,1.55
11,0.083
13,1.3
4,0.152
13,1.175
13,1.425
10,0.016
7,0.692
7,0.567
7,0.817
7,0.942
21,4.603
16,2.212
16,2.837
16,2.337
16,2.462
16,2.087
17,1.112
17,1.237
4,3.49
4,3.365
4,3.115
4,3.24
11,0.379
9,1.506
7,1.775
7,1.65
7,1.025
7,1.9
9,1.881
11,0.254
11,0.504
11,0.629
8,2.428
8,2.553
8,2.303
2,0.173
2,0.298
2,0.423
8,2.053
8,2.178
8,2.678
8,2.803
10,2.005
22,0.411
22,0.286
15,4.205
18,0.231
18,1.705
11,0.05
18,1.955
13,1.265
13,1.515
13,1.14
13,1.015
13,1.39
13,1.765
5,3.176
6,2.326
6,2.201
6,2.576
6,2.951
6,2.826
6,2.076
6,2.451
5,3.551
5,3.301
18,2.698
13,1.601
17,1.577
17,1.827
17,1.202
17,1.077
17,1.452
17,1.327
4,3.705
4,3.33
17,1.702
12,0.113
21,1.139
21,1.014
21,1.514
21,1.264
8,4.211
18,0.323
18,0.198
14,2.325
14,2.075
14,2.95
14,2.825
14,2.2
14,2.7
14,2.45
2,3.103
2,3.978
2,3.228
2,3.353
10,1.253
10,1.378
10,1.503
10,1.003
10,1.128
10,1.628
10,1.753
10,1.878
15,0.824
15,0.574
6,2.041
6,2.166
6,2.666
6,2.416
6,2.291
6,2.541
15,2.8
15,2.55
15,2.925
15,2.05
12,0.057
19,1.406
19,0.261
19,0.386
12,0.08
19,0.761
19,0.136
19,0.636
19,0.511
19,0.886
8,0.689
8,0.564
8,0.939
8,0.814
10,0.305
10,0.43
10,0.18
1,0.474
1,0.849
1,0.349
1,0.599
1,0.974
1,0.724
21,0.457
21,0.332
20,3.148
18,2.336
18,2.211
18,2.961
8,4.551
18,2.086
12,0.501
12,0.251
12,0.876
12,0.376
12,0.751
12,0.126
12,0.626
14,2.29
2,3.818
14,2.79
14,2.665
15,1.065
15,4.51
3,0.295
3,0.42
5,0.536
5,0.786
5,0.661
5,0.911
6,2.381
6,2.256
6,2.006
6,2.881
6,2.506
6,2.131
6,2.756
6,2.631
12,0.024
14,2.601
19,1.127
19,1.002
12,0.607
5,5.049
12,0.047
12,0.482
12,0.857
12,0.982
19,0.228
17,1.568
17,1.443
15,1.212
15,1.462
15,1.087
15,1.837
10,0.147
4,0.565
4,0.815
4,0.69
4,0.94
5,0.729
17,1.654
17,1.904
20,2.634
15,0.02
20,2.009
20,2.884
20,2.509
20,2.384
20,2.134
17,3.575
17,3.7
20,2.428
11,2.592
11,2.842
11,2.092
11,2.342
11,2.217
11,2.467
12,2.946
12,2.321
12,2.571
19,2.734
13,0.11
20,1.648
20,1.148
2,3.033
3,2.808
3,2.058
3,2.308
3,2.183
3,2.558
3,2.683
3,2.433
20,1.838
13,0.008
19,2.643
14,0.044
19,0.195
19,0.07
19,0.32
5,0.178
5,0.428
19,0.445
19,2.018
19,2.393
13,0.156
13,0.031
15,1.999
11,2.291
13,0.054
21,0.161
15,1.936
14,0.676
11,2.682
11,2.057
11,2.557
11,2.182
11,2.307
11,2.807
11,2.932
8,1.661
8,1.036
8,1.411
8,1.161
8,1.786
8,1.911
8,1.286
8,1.536
20,1.007
20,1.382
20,1.132
20,1.757
20,1.882
20,1.507
16,1.019
16,1.144
16,1.269
16,1.394
16,1.769
16,1.894
12,1.098
12,1.223
12,1.348
12,1.598
12,1.473
12,1.973
12,1.723
12,1.848
13,0.123
13,0.998
13,0.623
6,0.783
6,0.533
6,0.658
6,0.908
15,0.409
15,0.284
17,0.81
17,0.56
17,0.685
17,0.935
17,3.755
17,3.13
4,2.313
4,2.438
4,2.063
4,2.563
4,2.813
4,2.188
4,2.688
4,2.938
11,2.272
11,2.647
11,2.147
11,2.022
11,2.897
11,2.397
8,1.501
8,1.126
8,1.251
8,1.626
8,1.001
8,1.376
8,1.751
8,1.876
11,1.914
11,1.664
16,2.625
18,0.578
18,0.703
18,0.828
18,0.953
20,0.544
20,0.919
20,0.794
20,0.669
5,2.124
6,1.774
6,1.899
6,1.024
5,2.249
5,2.499
5,2.374
5,2.749
5,2.624
5,2.874
6,1.149
9,0.022
20,0.067
20,0.317
20,0.192
20,0.442
22,0.808
22,0.558
22,0.933
9,0.045
22,0.683
4,2.903
4,2.153
4,2.403
4,2.278
4,2.528
4,2.028
4,2.653
10,1.461
10,1.336
10,1.086
10,1.586
22,1.046
16,0.723
21,0.587
18,1.069
18,1.444
18,1.819
18,1.194
18,1.569
16,1.359
9,1.24
9,1.115
9,0.216
9,0.091
9,1.365
9,1.49
9,1.615
2,2.051
2,2.176
2,2.301
2,2.426
2,2.801
2,2.926
2,2.551
2,2.676
14,1.556
14,1.306
14,1.931
14,1.431
14,1.392
14,1.017
14,1.267
14,1.681
14,1.517
14,1.767
14,1.642
14,1.892
22,1.173
16,0.068
16,0.318
16,0.193
16,0.443
7,0.987
7,0.612
7,0.487
7,0.237
7,0.362
7,0.737
7,0.862
10,1.301
10,1.051
10,1.426
10,1.551
10,1.176
22,2.08
22,2.58
20,2.096
16,0.114
20,2.221
9,0.308
9,0.433
9,0.183
20,2.721
20,2.471
11,0.549
11,0.674
11,0.799
11,0.924
14,1.363
14,1.488
14,1.113
14,1.988
14,1.238
2,2.141
3,1.416
3,1.166
3,1.041
3,1.541
3,1.916
2,2.391
2,2.016
2,2.266
2,0.343
2,0.468
19,0.826
16,0.16
16,0.035
19,0.701
19,0.576
19,0.825
19,0.575
19,0.951
19,0.7
19,0.95
4,0.664
4,0.789
4,0.539
4,0.914
7,1.478
7,0.204
7,1.103
7,1.353
7,1.228
7,1.853
7,1.603
7,1.728
16,0.246
16,0.058
19,1.101
19,1.726
19,1.976
19,1.476
19,1.851
19,1.601
21,1.582
21,1.082
21,1.207
22,2.581
22,2.081
17,1.601
16,3.248
16,3.373
16,3.123
17,2.648
17,2.023
17,2.398
16,0.081
17,2.273
17,2.148
17,2.898
11,1.29
11,1.04
11,1.54
11,1.165
11,1.415
11,1.665
11,1.79
11,1.915
12,3.26
12,3.76
8,3.839
8,3.089
12,3.135
12,1.762
14,0.181
14,0.306
5,0.35
5,0.725
5,0.475
5,0.6
5,0.975
5,0.85
2,2.106
2,2.481
2,2.231
2,2.356
2,2.606
16,0.127
16,0.627
16,0.752
16,0.377
16,0.252
16,0.502
16,0.877
22,2.38
22,2.505
22,2.005
22,2.63
14,0.102
22,2.13
6,3.612
6,3.112
6,3.737
6,3.237
8,0.958
13,1.044
13,1.919
13,1.294
13,1.419
13,1.794
13,1.63
13,1.544
13,1.669
17,0.042
21,2.534
21,2.284
21,2.159
21,2.034
21,2.409
17,2.238
17,2.488
17,2.113
17,0.19
17,0.44
17,0.065
14,0.148
17,0.315
11,1.005
11,1.38
11,1.13
11,1.88
11,1.505
11,1.63
11,1.255
8,0.484
8,0.609
8,0.984
8,0.359
8,0.859
8,0.734
19,0.021
22,1.243
22,1.618
22,1.118
22,1.954
22,1.993
22,1.204
22,1.579
22,1.329
22,1.079
22,1.454
18,3.032
18,3.657
18,3.407
14,3.236
14,3.361
15,2.636
15,2.511
15,2.136
15,2.386
15,2.761
2,4.014
15,2.011
15,2.261
12,0.546
12,0.796
12,0.671
12,0.921
15,0.086
15,0.211
6,3.327
6,3.452
3,0.465
3,0.34
7,2.767
17,0.032
17,0.157
20,0.822
17,2.578
17,2.828
17,2.078
17,2.453
17,2.328
17,2.203
20,0.572
20,0.947
20,0.697
17,0.055
1,1.01
1,1.51
1,1.135
1,1.635
1,1.76
1,1.385
1,1.885
1,1.26
8,0.981
8,0.481
8,0.856
19,0.011
17,0.078
18,3.747
18,3.497
14,3.451
14,3.326
14,3.201
15,2.101
15,2.351
15,0.178
15,0.303
15,0.428
15,2.851
15,2.726
15,2.226
22,0.109
5,1.322
6,0.472
6,0.597
6,0.847
6,0.347
6,0.722
6,0.972
6,3.417
6,3.042
5,1.197
19,2.089
22,0.03
22,0.155
10,0.534
10,0.909
10,0.659
10,0.784
1,0.328
1,0.203
1,0.453
20,1.08
22,0.053
7,1.015
7,1.265
7,1.39
7,1.64
7,1.765
7,1.89
13,4.19
12,2.726
11,3.628
11,3.003
12,2.976
12,2.601
12,2.851
8,2.107
8,2.607
8,2.232
8,2.357
8,2.482
8,2.732
9,0.938
9,0.563
9,0.688
9,0.813
2,1.499
2,1.874
2,1.249
2,1.374
2,1.624
2,1.749
2,1.124
2,1.999
2,4.069
3,3.094
20,0.018
20,1.797
20,1.487
20,1.987
22,0.497
22,0.747
22,0.372
22,0.622
22,0.872
22,0.997
13,0.543
13,0.668
13,0.793
13,0.918
4,0.419
4,0.294
20,1.924
20,1.424
21,4.122
21,4.079
22,0.043
11,3.093
11,3.843
11,3.218
11,3.593
12,2.493
12,2.243
11,0.146
8,2.072
8,2.322
8,2.447
8,2.197
8,2.822
8,2.697
2,1.964
2,1.464
2,1.089
2,1.214
2,1.839
2,1.339
2,1.714
2,1.589
12,1.349
12,1.599
12,1.974
20,1.741
13,1.534
13,1.409
13,1.034
13,1.284
13,1.159
13,1.909
13,1.659
6,2.47
6,2.345
6,2.595
6,2.845
6,2.72
6,2.22
6,2.095
12,0.12
20,3.126
20,3.001
1,3.957
1,3.082
1,3.207
1,3.707
16,2.071
16,2.446
16,2.571
16,2.321
16,2.196
16,2.696
16,2.946
4,3.474
4,3.349
17,1.221
17,1.971
11,0.613
11,0.238
11,0.988
11,0.863
11,0.488
11,0.738
11,0.363
11,3.183
8,2.037
8,2.412
8,2.537
2,0.282
2,0.407
8,2.162
8,2.287
8,2.912
16,2.28
19,3.01
15,4.439
18,0.09
18,0.215
5,3.285
6,2.185
6,2.06
6,2.935
5,3.035
5,3.91
6,2.31
6,2.81
6,2.685
6,2.56
6,2.435
17,1.933
15,1.202
15,1.077
15,1.327
15,1.452
15,1.702
15,1.577
5,0.719
5,0.969
15,1.827
15,1.952
17,1.436
11,0.205
17,1.186
17,1.061
17,1.561
17,1.311
4,3.189
4,3.064
17,1.936
17,1.686
5,1.994
10,2.08
10,2.955
10,2.83
10,2.205
10,2.33
10,2.455
21,1.498
18,2.105
18,2.48
18,2.605
8,4.07
18,0.432
18,0.182
14,2.059
14,2.684
14,2.434
14,2.184
15,1.959
15,1.584
15,1.084
2,3.087
2,3.212
12,0.143
15,1.209
6,2.15
6,2.525
6,2.275
6,2.025
6,2.4
6,2.9
6,2.65
6,2.775
18,0.103
21,2.191
10,0.289
10,0.414
1,0.583
1,0.833
1,0.708
1,0.958
15,0.7
15,0.575
15,0.825
15,0.95
22,1.259
20,1.411
11,2.236
11,2.111
11,2.611
11,2.861
11,2.986
11,2.736
11,2.486
11,2.361
18,2.07
18,2.445
8,4.41
18,2.945
12,0.235
12,0.36
12,0.61
12,0.485
12,0.985
12,0.86
12,0.316
12,0.735
2,3.552
3,2.952
2,3.052
2,3.177
2,3.677
3,2.077
3,2.452
3,2.702
3,2.827
3,2.327
3,2.202
18,0.005
21,0.112
16,0.547
16,0.797
16,0.672
16,0.922
19,0.087
19,0.212
19,1.736
19,1.361
19,1.236
19,1.111
19,1.611
19,1.986
7,0.341
7,0.466
21,0.033
21,0.158
17,1.25
11,2.576
11,2.451
11,2.076
11,2.201
11,2.326
11,2.826
11,2.701
17,1.75
14,2.759
14,2.134
22,1.703
2,3.142
3,2.792
2,3.392
2,3.767
2,3.017
3,2.042
3,2.167
3,2.292
3,2.417
3,2.542
3,2.917
20,0.784
16,1.538
16,1.288
16,1.788
16,1.038
16,1.163
16,1.413
16,1.663
16,1.913
19,0.179
19,0.304
19,0.429
10,0.348
10,0.598
10,0.473
10,0.723
10,0.973
10,0.848
10,0.002
17,3.399
17,3.649
4,5.527
14,0.66
11,2.666
11,2.416
11,2.541
11,2.166
11,2.791
11,2.041
11,2.916
8,1.02
8,1.52
8,1.27
8,1.895
8,1.645
5,0.454
5,0.329
8,1.145
8,1.77
8,1.395
15,3.297
15,3.047
14,1.046
14,1.546
14,1.796
14,1.296
14,1.421
14,1.757
14,1.507
8,0.013
