CHR,P
14,0.349
14,0.599
14,0.974
2,1.127
2,1.002
16,0.295
16,0.42
13,1.197
13,1.822
19,2.006
7,0.714
7,0.964
7,0.589
7,0.839
23,0.147
12,0.014
11,0.276
11,0.401
11,0.526
11,0.651
11,0.901
2,0.32
2,0.445
2,0.195
9,2.224
13,1.037
3,0.258
3,0.883
3,0.508
3,0.633
3,0.383
3,0.758
23,0.489
23,0.989
23,0.239
23,0.739
23,0.864
17,1.349
17,1.224
10,2.035
21,1.036
15,0.721
15,0.471
15,0.346
15,0.971
3,0.225
1,0.075
17,0.417
19,0.533
19,0.908
19,0.658
8,0.711
8,0.836
8,0.586
10,0.202
10,0.327
10,0.452
1,0.871
1,0.621
1,0.996
1,0.246
1,0.121
1,0.496
1,0.746
1,0.371
12,0.398
12,0.648
15,1.587
15,1.337
12,0.273
9,2.154
9,2.029
15,1.712
3,0.442
3,0.317
5,0.683
5,0.808
5,0.558
19,1.399
22,0.415
22,0.29
10,0.169
4,0.837
4,0.587
4,0.712
1,0.213
1,0.088
23,1.086
23,1.336
19,0.467
19,0.342
23,1.426
20,0.655
20,0.28
20,0.53
20,0.905
8,1.058
8,1.808
2,0.575
2,0.95
2,0.7
16,1.416
12,1.245
13,0.395
13,0.52
13,0.77
12,1.995
12,1.37
6,0.555
6,0.93
6,0.68
8,1.773
8,1.898
8,1.273
8,1.023
1,2.084
18,0.6
18,0.475
18,0.85
18,0.35
18,0.975
4,2.909
6,1.046
6,1.296
6,1.546
10,1.108
21,0.609
18,1.216
21,0.984
9,1.137
3,0.822
3,0.572
3,0.697
6,1.511
3,0.947
6,1.386
6,1.011
16,0.34
16,0.465
7,0.259
7,0.509
10,1.073
10,1.573
7,0.634
7,0.759
7,0.384
10,1.323
9,0.33
9,0.455
14,1.01
3,1.313
3,1.188
3,1.063
5,0.155
5,0.03
19,0.597
19,0.347
4,0.936
4,0.686
4,0.561
7,1.5
7,0.226
7,1.125
4,0.811
7,1.0
5,0.076
23,0.534
23,0.659
11,1.187
14,0.328
14,0.453
14,0.203
5,0.372
5,0.997
5,0.247
5,0.122
5,0.622
5,0.497
5,0.747
5,0.043
17,0.462
17,0.337
11,1.277
11,1.527
11,1.027
8,0.256
8,0.631
8,0.756
8,0.131
8,0.506
6,0.106
15,0.233
20,0.719
20,0.344
20,0.844
20,0.469
20,0.594
8,0.223
6,0.073
1,1.907
1,1.157
1,1.282
15,0.325
15,0.2
15,0.45
5,1.219
6,0.869
6,0.494
6,0.369
6,0.994
6,0.744
5,1.094
6,0.244
6,0.619
6,0.119
19,2.435
4,1.373
10,0.556
10,0.681
10,0.806
10,0.931
4,1.123
9,0.71
9,0.585
22,0.519
22,0.394
22,0.644
22,0.769
4,0.441
4,0.316
20,1.316
11,0.168
14,0.708
14,0.583
2,1.486
2,1.361
2,0.087
2,0.212
13,1.056
4,0.158
7,0.573
7,0.948
7,0.823
7,0.698
17,1.118
7,0.029
11,0.26
11,0.76
11,0.385
2,0.179
2,0.304
2,0.429
16,2.167
13,1.771
23,0.348
17,1.208
23,0.002
11,0.227
17,1.583
21,1.145
18,0.329
18,0.454
15,1.231
12,0.165
15,0.83
15,0.705
3,0.209
21,0.013
8,0.57
8,0.695
8,0.82
10,0.061
10,0.311
10,0.186
10,0.436
1,0.48
1,0.605
1,0.98
1,0.855
1,0.355
1,0.73
21,0.463
12,0.632
12,0.257
12,0.507
12,0.757
15,1.571
12,0.382
12,0.882
10,0.107
3,0.176
3,0.426
3,0.301
5,0.542
5,0.667
5,0.917
5,0.792
19,1.008
19,0.234
7,2.161
23,1.32
23,1.57
10,0.074
19,0.201
19,0.326
19,0.451
13,0.162
10,0.745
10,0.245
10,0.495
10,0.37
10,0.87
14,0.682
20,0.764
20,0.264
20,0.514
14,0.807
14,0.557
20,0.139
8,1.542
1,2.728
1,2.603
16,1.4
12,1.354
13,0.629
13,0.254
13,0.879
13,0.504
13,0.379
13,0.129
13,0.754
12,1.229
6,0.539
6,0.789
6,0.664
6,0.914
20,0.231
18,0.709
18,0.584
6,1.155
6,1.655
6,1.28
20,0.448
20,0.323
20,0.198
11,0.824
11,0.949
14,1.388
11,0.699
11,0.574
14,1.513
21,0.593
18,1.7
21,0.718
15,0.554
9,0.222
15,0.804
16,0.199
16,0.449
16,0.324
7,0.243
7,0.993
7,0.743
7,0.493
7,0.368
7,0.618
7,0.868
9,0.439
9,0.314
3,1.297
3,1.547
16,0.166
9,0.11
19,0.831
19,0.706
4,0.545
4,0.795
7,1.609
4,0.92
7,0.21
4,0.67
7,1.484
7,1.234
23,0.268
11,1.296
11,1.171
11,1.046
14,0.437
14,0.187
5,0.356
5,0.856
5,0.481
5,0.981
5,0.606
5,0.731
12,0.027
16,0.883
16,0.258
16,0.633
16,0.508
16,0.383
14,0.108
17,0.446
17,0.196
17,0.321
14,0.154
11,1.511
11,1.761
11,1.011
11,1.636
2,0.533
8,0.99
8,0.365
8,0.49
8,0.615
8,0.74
8,0.24
8,0.865
2,0.908
2,0.658
5,1.347
14,0.075
12,0.677
4,1.126
4,1.001
12,0.552
4,1.251
12,0.802
4,1.376
4,1.876
17,0.163
20,0.703
20,0.828
20,0.578
8,0.207
15,0.434
15,0.059
15,0.309
15,0.184
6,0.353
6,0.728
6,0.978
6,0.603
6,0.478
6,0.853
17,0.255
17,0.63
20,1.069
17,0.38
17,0.755
17,0.505
22,0.161
15,0.105
10,0.54
10,0.665
10,0.915
10,0.79
1,0.334
1,0.459
9,0.694
9,0.569
22,0.128
22,0.378
22,0.253
13,0.549
13,0.799
13,0.924
8,2.187
4,0.425
4,0.175
4,0.3
8,2.312
2,1.595
2,1.97
2,1.72
13,1.54
11,0.073
4,0.142
17,1.227
11,0.369
11,0.244
11,0.744
11,0.869
11,0.619
11,0.994
11,0.494
2,0.413
2,0.288
9,2.317
18,0.221
13,1.88
13,1.38
13,1.13
23,0.582
22,1.1
11,0.211
21,1.379
21,1.004
15,1.09
16,0.028
18,0.109
1,0.589
1,0.839
1,0.714
21,0.197
21,0.322
21,0.447
12,0.491
12,0.366
12,0.241
12,0.991
15,1.18
12,0.616
12,0.866
3,0.285
3,0.41
16,0.928
19,1.242
19,0.093
19,0.218
21,0.164
23,1.179
23,1.054
16,1.169
16,1.294
19,0.185
19,0.06
19,0.31
13,0.146
10,0.979
10,0.729
10,0.354
10,0.854
10,0.604
19,0.106
14,0.666
14,0.916
14,0.541
8,1.651
8,1.026
5,0.335
5,0.46
20,0.044
12,1.338
13,0.238
13,0.363
13,0.613
13,0.738
13,0.488
17,0.925
17,0.55
20,0.215
20,0.09
18,0.693
18,0.568
6,1.139
6,1.264
6,1.014
20,0.307
20,0.182
22,0.798
22,0.548
22,0.923
10,1.701
10,1.326
10,1.576
9,1.605
15,0.538
9,0.206
15,0.663
6,0.332
6,0.457
13,2.486
7,0.852
7,0.602
10,1.416
10,1.166
7,0.727
7,0.352
7,0.477
16,0.104
9,0.423
9,0.298
9,0.173
3,1.031
3,1.531
19,0.815
4,0.654
4,0.529
4,0.404
7,1.343
4,0.279
4,0.904
7,1.093
7,1.593
4,0.779
7,1.218
23,0.377
23,0.252
23,0.127
23,0.627
14,0.421
14,0.296
23,0.025
5,0.715
5,0.59
5,0.84
23,0.048
16,0.242
16,0.492
16,0.367
16,0.992
16,0.617
16,0.742
7,0.286
7,0.411
23,0.094
2,0.642
2,0.267
2,0.767
8,0.474
2,0.892
8,0.974
5,1.581
8,0.724
2,0.392
8,0.349
5,1.456
5,1.206
23,0.015
23,0.038
3,0.33
3,0.455
23,0.186
23,0.311
23,0.061
23,0.436
17,0.147
1,1.875
1,1.0
1,1.5
1,1.125
18,0.542
18,0.667
18,0.792
15,0.418
15,0.293
6,0.712
6,0.587
6,0.837
17,0.614
17,0.239
17,0.364
17,0.739
17,0.489
20,1.553
17,0.864
20,1.303
22,0.145
8,0.283
8,0.408
10,0.524
10,0.649
10,0.774
10,0.399
10,0.274
1,0.443
1,0.193
1,0.318
21,0.801
21,0.676
21,0.551
2,1.489
3,0.139
3,0.514
3,0.264
3,0.764
3,0.389
3,0.639
3,0.889
22,0.237
22,0.612
22,0.737
22,0.362
13,0.783
4,0.284
4,0.409
1,0.16
1,0.058
2,1.204
19,0.914
19,0.789
19,0.539
19,0.664
13,1.024
21,1.007
21,1.132
17,1.086
11,0.853
11,0.478
11,0.353
11,0.603
11,0.728
18,0.205
13,0.342
13,0.467
4,0.968
4,0.593
23,0.816
23,0.566
23,0.691
17,1.301
17,1.176
18,0.422
18,0.297
15,1.699
15,1.199
15,1.449
9,0.468
9,0.343
15,1.074
21,0.181
21,0.306
12,0.975
12,0.475
12,0.725
12,0.6
15,1.164
12,0.35
16,0.662
16,0.787
19,1.101
16,0.537
16,0.912
19,1.351
7,0.331
7,0.456
9,0.277
9,0.402
12,1.091
9,0.902
9,0.527
2,0.812
2,0.687
2,0.562
2,0.937
16,1.153
16,1.028
19,0.419
10,0.838
7,2.344
10,0.713
10,0.963
10,0.588
14,0.65
14,0.275
14,0.775
14,0.525
8,1.26
8,1.135
5,0.194
5,0.444
5,0.319
13,0.597
13,0.347
13,0.847
13,0.472
13,0.722
15,0.516
15,0.641
17,0.534
17,0.659
8,0.328
8,0.203
8,0.453
18,1.453
18,1.328
9,1.249
9,1.749
3,0.559
3,0.809
6,1.873
3,0.684
6,0.224
3,0.934
6,1.248
6,1.123
20,0.416
20,0.291
10,1.31
10,1.185
18,1.043
14,1.622
15,0.897
9,1.214
15,0.397
9,1.464
15,0.522
15,0.272
14,1.247
3,1.425
3,1.05
3,1.925
6,0.316
6,0.441
6,0.191
20,2.054
7,1.612
7,1.237
7,1.112
6,0.112
1,0.922
1,0.672
1,0.797
1,0.547
9,0.282
9,0.407
3,1.015
3,1.39
22,0.466
22,0.341
4,0.388
4,0.888
4,0.763
4,0.263
4,0.638
4,0.513
4,0.138
7,1.077
7,1.327
7,1.202
11,1.264
11,1.139
2,0.159
5,0.699
5,0.574
5,0.824
5,0.949
2,0.057
16,0.351
16,0.476
16,0.851
16,0.726
4,1.254
4,1.504
4,0.23
1,1.253
1,1.003
11,0.332
11,0.457
2,0.626
2,0.501
2,0.751
2,0.876
2,0.126
2,0.251
2,0.376
5,1.315
23,0.42
14,0.839
14,0.589
14,0.714
3,0.11
19,0.014
18,0.401
18,0.276
18,0.776
18,0.526
3,0.156
6,0.696
6,0.571
6,0.821
6,0.946
17,0.473
17,0.973
17,0.723
17,0.348
17,0.598
20,1.662
20,1.412
17,0.848
10,0.258
10,0.883
10,0.633
10,0.508
10,0.383
10,0.758
3,0.077
1,0.177
1,0.427
1,0.302
21,0.785
21,0.66
12,0.329
12,0.454
2,1.348
3,0.123
3,0.498
3,0.248
3,0.623
3,0.373
3,0.873
3,0.748
2,1.598
22,0.346
22,0.971
22,0.596
22,0.471
7,0.685
7,0.81
10,0.225
1,0.144
19,0.648
19,0.773
22,1.337
19,0.398
22,1.462
22,1.087
13,1.258
13,1.008
13,0.234
10,0.192
10,0.317
10,0.442
17,1.195
17,1.07
20,0.336
20,0.461
11,0.712
11,0.962
11,0.837
11,0.587
5,0.548
5,0.673
5,0.798
13,0.451
13,0.201
13,0.326
4,0.702
8,0.557
8,0.682
8,0.932
8,0.807
15,1.058
15,1.683
23,1.166
19,1.12
20,0.395
20,0.645
19,1.37
20,0.77
20,0.52
21,0.29
21,0.415
12,0.834
12,0.584
15,1.273
12,0.709
7,0.042
16,0.396
16,0.646
16,0.271
19,1.335
16,0.521
16,0.771
8,1.388
7,0.19
7,0.315
7,0.44
9,0.261
9,0.511
12,1.075
9,0.636
12,1.825
12,1.2
9,0.886
12,1.325
7,0.111
2,0.546
2,0.796
2,0.671
5,0.211
16,1.012
16,1.262
4,2.29
7,0.157
10,0.572
10,0.822
10,0.697
10,0.947
21,0.724
21,0.599
23,0.34
23,0.465
14,0.509
14,0.759
14,0.259
7,0.078
14,0.384
14,0.634
5,0.303
5,0.178
5,0.428
16,0.33
13,0.706
13,0.831
11,0.811
17,0.518
17,0.643
17,0.893
14,1.5
11,0.686
17,0.393
14,0.226
11,0.936
8,0.437
8,0.312
8,0.187
5,0.145
8,0.062
18,1.187
18,1.562
9,1.358
9,1.233
15,0.164
8,0.108
3,0.793
3,0.543
6,1.982
6,1.107
6,1.857
3,0.668
6,0.208
6,1.482
10,1.169
2,2.118
10,1.294
10,1.919
18,1.152
18,1.027
15,0.256
15,0.756
8,0.075
15,0.631
15,0.381
3,1.034
6,0.3
6,0.425
6,0.175
22,0.233
7,1.096
7,1.346
7,1.471
1,0.281
1,0.406
1,0.531
1,0.656
1,0.781
12,0.558
12,0.683
15,0.223
4,0.076
22,0.2
22,0.325
22,0.45
4,0.122
4,0.247
4,0.497
4,0.997
4,0.747
4,0.372
4,0.872
4,0.622
11,1.123
11,1.373
11,0.224
4,0.043
5,1.209
5,1.584
2,0.143
16,0.71
16,0.585
4,1.863
4,1.113
4,0.089
4,1.363
4,1.488
4,0.214
13,2.884
11,0.316
11,0.441
2,0.36
2,0.61
2,0.235
2,0.485
5,1.174
2,0.985
2,0.735
5,1.049
5,1.549
2,0.86
5,1.299
5,1.424
11,0.112
20,1.181
20,1.056
11,0.158
14,0.823
14,0.948
14,0.573
14,0.029
18,0.76
18,0.51
18,0.635
18,0.26
9,0.681
9,0.556
9,0.806
9,0.931
12,0.221
17,0.582
17,0.707
20,1.021
20,1.646
17,0.832
1,0.411
1,0.286
21,0.269
21,0.394
21,0.519
12,0.313
12,0.438
2,1.207
3,0.607
3,0.357
3,0.732
3,0.482
2,1.707
2,1.082
3,0.857
3,0.982
16,2.048
19,0.165
12,0.109
22,0.955
7,0.794
7,0.669
7,0.919
7,0.544
10,0.209
12,0.155
12,0.03
15,0.695
15,0.82
15,0.57
19,0.382
19,0.507
19,0.257
19,0.882
19,0.757
13,1.242
13,1.367
13,0.218
13,0.093
13,1.117
10,0.301
10,0.176
10,0.426
1,0.345
1,0.72
1,0.47
1,0.845
1,0.595
1,0.97
17,1.554
11,0.571
11,0.946
11,0.696
5,0.657
5,0.782
5,0.532
5,0.907
13,0.06
13,0.31
13,0.185
13,0.435
20,0.162
13,0.106
8,0.791
8,0.666
8,0.541
15,1.542
15,1.917
23,1.025
23,1.65
23,1.525
23,1.775
20,0.129
20,0.629
20,0.379
20,0.504
20,0.254
20,0.754
12,1.219
12,1.344
12,0.818
12,0.693
12,0.568
6,0.779
6,0.279
6,0.404
6,0.654
6,0.904
6,0.529
9,0.074
7,0.299
7,0.174
7,0.424
14,1.342
9,0.37
9,0.495
9,0.245
9,0.62
9,0.87
9,0.12
12,1.559
9,0.745
12,1.434
2,0.78
2,0.405
2,0.28
2,0.905
2,0.655
2,0.53
22,0.554
16,0.222
14,0.072
7,0.141
21,0.583
23,0.449
23,0.199
23,0.324
14,0.493
14,0.868
14,0.368
14,0.993
14,0.743
14,0.243
5,0.412
5,0.287
16,0.314
16,0.439
18,0.68
18,0.805
7,0.358
7,0.483
13,0.69
7,0.608
7,0.858
13,0.94
7,0.983
13,0.815
23,0.166
20,2.467
11,0.545
17,0.627
17,0.502
17,0.377
14,1.359
17,0.127
11,0.795
11,0.67
17,0.752
17,0.252
14,1.109
2,0.464
8,0.296
8,0.421
2,0.339
18,1.421
18,1.171
9,1.092
9,1.467
3,0.652
3,0.277
3,0.402
3,0.527
6,1.466
6,1.216
3,0.902
3,0.777
17,0.219
18,1.011
18,1.386
15,0.49
15,0.615
15,0.24
15,0.365
15,0.74
3,1.268
6,0.284
6,0.409
17,0.311
17,0.061
17,0.436
19,0.802
19,0.552
22,0.217
22,0.092
7,1.58
1,0.265
1,0.39
1,0.515
1,0.14
1,0.89
1,0.765
12,0.542
12,0.792
12,0.667
3,0.336
3,0.461
22,0.059
22,0.434
22,0.309
4,0.856
4,0.731
4,0.981
7,1.045
4,0.606
7,1.67
4,0.356
4,0.481
1,1.006
1,1.256
1,1.631
1,0.232
1,1.131
22,0.105
5,1.568
5,1.318
5,1.193
16,0.569
16,0.819
16,0.944
4,1.097
4,1.722
20,0.549
20,0.799
20,0.924
20,0.674
11,0.3
11,0.175
11,0.425
2,0.969
2,0.469
2,0.344
5,1.158
2,0.719
2,0.844
2,0.594
5,1.033
13,0.664
13,0.789
13,0.539
13,0.914
23,2.061
20,1.04
18,0.073
11,0.142
2,1.585
2,1.085
18,0.369
18,0.244
18,0.994
9,0.665
9,0.915
9,0.54
9,0.79
23,2.026
17,0.566
17,0.816
20,1.255
20,1.88
17,0.691
21,0.628
21,0.503
21,0.253
18,0.211
12,0.422
12,0.297
12,0.172
3,0.591
3,0.716
3,0.841
3,0.966
22,1.59
19,0.149
22,0.939
22,0.689
22,0.564
7,0.778
7,0.278
7,0.903
7,0.653
7,0.403
7,0.528
23,0.028
21,0.22
19,0.241
19,0.616
22,1.305
22,1.555
19,0.741
19,0.491
13,1.351
10,0.285
10,0.41
1,0.829
1,0.704
1,0.579
1,0.954
23,0.928
23,0.678
5,0.516
5,0.266
5,0.391
5,0.641
13,0.419
13,0.294
20,0.146
14,2.485
14,2.235
8,0.4
8,0.525
8,0.275
8,0.775
8,0.9
15,1.026
15,1.776
23,1.134
19,1.088
20,0.238
20,0.738
20,0.613
20,0.488
8,1.641
12,1.828
12,1.953
12,1.578
6,0.513
6,0.263
6,0.388
6,0.638
6,0.763
6,0.888
9,0.979
9,0.604
12,1.168
12,1.043
9,0.729
5,2.854
16,1.23
22,0.913
22,0.663
4,0.46
4,0.335
21,0.567
21,0.817
21,0.942
21,0.692
14,0.602
14,0.977
14,0.352
2,0.231
23,0.104
16,0.423
16,0.173
16,0.298
7,0.967
7,0.842
10,1.156
4,2.973
7,0.717
7,0.592
10,1.031
10,1.406
6,1.11
6,1.235
6,1.485
23,0.15
11,0.279
11,0.529
11,0.404
11,0.779
11,0.654
2,0.198
2,0.448
2,0.323
23,0.071
9,1.076
9,1.576
23,0.742
23,0.492
23,0.242
23,0.617
14,0.411
14,0.286
2,2.336
15,0.349
15,0.724
15,0.474
15,0.974
15,0.599
3,1.127
3,1.377
3,1.502
3,1.002
3,1.877
1,0.078
17,0.42
17,0.295
13,2.422
19,0.786
7,1.314
8,0.714
8,0.839
10,0.33
10,0.455
1,0.124
1,0.624
1,0.874
1,0.749
1,0.374
1,0.999
1,0.499
12,0.526
13,0.014
12,0.651
12,0.401
12,0.276
12,0.901
12,0.776
3,0.195
3,0.445
3,0.32
5,0.936
5,0.811
5,0.686
5,0.561
1,0.045
4,1.116
4,1.991
22,0.293
22,0.418
4,0.715
4,0.965
7,1.779
4,0.59
4,0.84
7,1.029
7,1.529
1,1.24
1,1.115
1,0.091
1,0.216
5,1.052
5,1.427
4,1.831
4,1.331
20,0.533
20,0.908
11,0.284
11,0.409
2,0.578
2,0.703
2,0.828
5,1.517
5,1.017
5,1.892
13,0.523
13,0.773
13,0.648
13,0.898
13,0.398
6,0.683
6,0.808
23,2.17
20,1.024
2,1.569
2,1.319
2,1.069
18,0.603
18,0.478
18,0.853
18,0.728
18,0.353
16,2.051
20,0.467
20,0.342
21,0.237
21,0.612
21,0.862
3,0.95
3,0.575
3,0.825
22,1.449
17,1.166
17,1.291
16,0.343
16,0.468
22,1.074
13,1.245
7,0.387
7,0.137
7,0.262
7,0.637
7,0.512
7,0.762
21,0.204
14,2.039
9,0.458
9,0.333
5,0.158
5,0.056
19,0.85
19,0.6
19,0.35
19,0.975
19,0.475
22,1.039
22,1.414
13,1.21
7,0.229
1,0.563
1,0.813
1,0.688
23,0.537
14,0.456
5,0.875
5,-0.0
5,0.125
5,0.5
5,0.625
5,0.375
5,0.25
5,0.75
16,0.277
16,0.652
16,0.777
16,0.902
23,1.153
17,0.465
14,2.094
8,0.509
8,0.259
8,0.384
5,0.092
5,0.217
8,0.884
8,0.759
8,0.634
8,0.849
8,0.599
15,1.135
15,1.26
6,0.03
6,0.155
20,0.847
20,0.472
20,0.722
20,0.347
20,0.597
8,1.5
8,1.0
8,0.226
6,0.076
15,0.328
15,0.453
15,0.203
6,0.872
6,0.372
6,0.122
6,0.997
6,0.622
6,0.747
6,0.497
10,0.934
10,0.684
10,0.559
10,0.809
6,0.043
9,0.588
9,0.963
12,1.027
12,1.277
12,1.652
9,0.713
16,1.339
16,1.089
22,0.397
16,1.839
10,1.925
10,1.05
10,1.425
4,0.444
4,0.319
4,0.194
14,1.112
9,1.704
9,1.204
9,1.329
2,0.215
2,0.09
16,0.407
16,0.282
4,0.161
7,0.576
7,0.701
10,1.14
7,0.826
10,1.765
10,1.015
6,1.094
6,1.344
11,0.388
11,0.638
14,1.327
11,0.263
11,0.888
11,0.513
11,0.763
14,1.202
2,0.182
2,0.307
2,0.432
18,1.014
18,1.139
18,1.264
23,0.351
23,0.601
23,0.851
23,0.726
23,0.476
11,0.23
5,0.814
5,0.689
5,0.564
18,0.457
12,0.168
15,0.583
15,0.708
15,0.958
3,1.236
3,0.212
3,0.087
7,1.173
8,0.698
8,0.823
8,0.573
10,0.439
10,0.314
1,0.608
1,0.483
1,0.358
1,0.983
1,0.858
1,0.733
21,0.466
8,0.029
12,0.635
12,0.26
12,0.51
12,0.385
12,0.76
11,1.485
11,1.36
11,1.985
10,0.11
3,0.304
3,0.179
3,0.429
17,2.667
4,1.725
4,1.225
4,1.475
4,1.6
4,1.1
10,0.156
1,1.349
10,0.077
5,1.036
5,1.286
19,0.329
19,0.454
13,0.165
4,1.19
10,0.123
10,0.498
10,0.748
10,0.373
10,0.623
10,0.248
14,0.56
5,1.376
5,1.126
13,0.257
13,0.632
13,0.507
13,0.382
6,0.792
6,0.542
6,0.667
20,1.008
20,1.258
2,1.428
2,1.303
2,1.053
2,1.553
18,0.587
20,0.326
20,0.201
20,0.451
11,0.827
11,0.577
11,0.702
21,1.247
21,0.471
21,0.721
21,0.346
21,0.596
15,0.557
15,0.682
9,0.225
15,0.807
15,0.932
17,1.025
22,1.433
13,1.604
13,1.229
13,1.104
7,0.246
7,0.121
7,0.371
7,0.496
7,0.996
7,0.746
7,0.621
21,1.337
14,2.523
9,0.442
9,0.317
9,0.192
19,0.584
19,0.709
19,0.834
4,0.673
4,0.548
4,0.798
7,0.088
7,0.213
14,0.042
23,0.271
23,0.521
23,0.646
23,0.396
14,0.44
14,0.315
5,0.859
5,0.609
5,0.359
5,0.734
5,0.484
16,0.636
16,0.261
16,0.386
19,1.825
19,1.7
19,1.2
16,0.886
7,0.18
7,0.305
7,0.43
23,1.387
23,1.137
17,0.324
17,0.199
17,0.449
14,0.157
2,0.786
8,0.493
8,0.993
8,0.868
2,0.536
8,0.243
8,0.743
8,0.368
8,0.618
2,0.661
12,0.555
12,0.805
15,1.869
12,0.93
12,0.68
17,0.166
20,0.706
20,0.581
20,0.831
8,1.484
8,1.234
8,1.359
8,0.21
12,1.296
12,1.421
12,1.046
15,0.312
15,0.437
6,0.481
6,0.356
6,0.606
6,0.731
6,0.856
17,0.258
17,0.508
17,0.758
22,0.164
15,0.108
10,0.668
10,0.918
10,0.543
10,0.793
1,0.462
1,0.337
9,0.822
9,0.697
12,1.761
12,1.386
12,1.136
12,1.511
12,1.011
16,1.198
16,1.323
22,0.256
22,0.381
13,0.927
13,0.802
13,0.552
10,1.034
4,0.178
4,0.303
4,0.428
10,1.284
10,1.784
9,1.188
14,1.346
9,1.063
14,1.096
5,2.287
22,0.223
11,0.076
4,0.145
6,1.578
6,1.453
6,1.828
6,1.078
11,0.872
11,0.747
14,1.061
11,0.247
11,0.122
11,0.372
11,0.997
11,0.497
11,0.622
2,0.416
2,0.291
18,1.123
18,0.224
11,0.043
23,0.71
23,0.585
23,0.835
11,1.238
11,1.863
11,1.488
11,0.089
11,0.214
18,0.441
3,1.345
18,0.112
12,0.073
7,1.282
1,1.618
1,1.493
1,0.842
1,0.592
1,0.717
1,0.967
21,0.2
21,0.325
12,0.369
12,0.244
12,0.619
12,0.494
12,0.744
12,0.869
3,0.413
3,0.288
16,0.806
16,0.681
16,0.556
19,0.221
4,1.209
4,1.709
1,1.333
1,1.083
9,0.796
9,0.671
9,0.546
12,0.211
5,1.27
5,1.52
5,1.145
19,0.188
19,0.438
4,1.174
10,0.732
10,0.982
10,0.607
10,0.482
10,0.357
4,1.424
4,1.674
4,1.049
17,0.028
19,0.109
14,0.919
14,0.669
14,0.544
2,1.322
2,1.197
2,1.072
5,0.463
5,0.338
22,0.695
13,0.866
13,0.241
13,0.366
13,0.491
13,0.741
13,0.616
17,0.678
17,0.553
20,1.367
20,1.242
20,0.218
20,0.093
20,1.117
17,0.803
7,3.12
8,2.395
2,1.787
2,1.412
2,1.037
2,1.537
18,0.946
18,0.696
18,0.571
20,0.06
20,0.435
20,0.185
20,0.106
15,0.666
15,0.541
6,2.133
6,0.46
17,1.634
17,1.384
17,1.259
13,1.463
16,0.107
9,0.426
9,0.301
9,0.176
19,0.818
19,0.568
19,0.943
4,0.907
4,0.782
4,0.532
23,0.255
23,0.755
16,0.074
23,0.13
9,0.143
23,0.505
14,0.174
14,0.299
14,0.424
5,0.718
5,0.593
5,0.843
16,0.12
16,0.37
16,0.495
16,0.745
16,0.995
16,0.62
19,1.059
16,0.245
7,0.414
7,0.289
23,1.121
23,0.097
23,0.222
11,2.399
14,0.141
2,0.27
8,0.602
8,0.727
2,0.52
2,0.395
2,0.645
2,0.77
8,0.352
8,0.852
8,0.477
8,0.977
17,0.104
23,0.041
3,0.333
3,0.458
23,0.064
23,0.314
23,0.189
23,0.439
20,0.565
20,0.69
20,0.94
11,2.239
8,1.343
8,1.718
8,1.218
21,0.029
18,0.67
18,0.545
18,0.795
12,1.405
12,1.03
15,0.296
6,0.59
6,0.965
6,0.715
17,0.492
17,0.242
17,0.367
17,0.742
17,0.992
17,0.867
8,0.286
8,0.411
10,0.527
10,0.277
10,0.777
10,0.402
10,0.652
1,0.321
1,0.196
1,0.446
21,0.554
9,1.332
3,0.892
3,0.767
6,1.456
6,1.081
6,1.331
3,0.517
3,0.267
3,0.642
3,0.392
22,0.24
22,0.365
22,0.615
22,0.49
10,1.018
4,0.287
4,0.412
1,0.163
9,1.797
14,1.205
19,0.792
19,0.667
11,0.731
11,0.981
14,1.045
11,0.606
14,1.67
11,0.356
2,2.448
18,1.982
18,1.107
18,1.232
4,0.346
4,0.471
4,0.721
4,0.596
4,0.846
7,1.285
3,1.364
23,0.944
23,0.694
11,1.097
2,2.163
18,0.175
18,0.425
18,0.3
3,1.079
1,1.102
21,0.059
21,0.184
18,0.142
12,0.853
12,0.603
12,0.353
12,0.478
12,0.728
21,0.105
16,0.54
16,0.665
19,0.205
4,1.193
4,1.568
7,0.459
7,0.334
1,1.067
1,1.192
9,0.905
9,0.405
9,0.28
9,0.655
9,0.53
5,1.129
5,1.254
5,1.504
5,1.004
5,0.23
19,0.422
19,0.297
4,1.033
10,0.591
10,0.841
10,0.966
10,0.716
4,1.408
23,2.407
14,0.278
14,0.403
14,0.778
14,0.528
14,0.653
2,1.056
2,1.181
5,0.447
5,0.197
5,0.322
13,0.6
13,0.475
13,0.725
13,0.35
13,0.85
17,0.662
17,0.537
20,1.601
17,0.912
20,1.351
8,0.456
8,0.331
2,1.271
2,1.021
2,1.646
13,1.591
13,1.216
3,0.687
3,0.812
3,0.937
6,0.227
17,1.153
20,0.294
20,0.419
8,2.094
15,0.4
15,0.525
15,0.275
15,0.65
6,0.319
6,0.444
6,0.194
1,0.55
1,0.8
1,0.675
9,0.285
9,0.41
19,1.078
4,0.516
4,0.391
4,0.266
4,0.641
14,2.081
14,0.283
14,0.408
2,3.109
2,0.162
20,0.349
5,0.952
5,0.702
5,0.577
5,0.827
16,0.729
16,0.854
16,0.479
16,0.354
19,1.043
16,0.979
16,0.604
4,0.233
23,1.105
23,1.605
23,0.206
11,0.335
11,0.46
7,2.212
8,1.362
8,1.112
